fonte,host,clube,query,url,arquivo,tstamp,titulo,data_documento,pdf_id,ficheiro_pdf,ficheiro_texto
benfica,media.slbenfica.pt,benfica,"""Sport Lisboa e Benfica - Futebol SAD""",https://media.slbenfica.pt/-/media/benficadp/images/generic_content_pages/politica/politica-privacidade-slb-v1-en,https://arquivo.pt/wayback/20181105071603/https://media.slbenfica.pt/-/media/benficadp/images/generic_content_pages/politica/politica-privacidade-slb-v1-en,20181105071603,,2018-11-05,3942d5c157a98cbb,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/3942d5c157a98cbb.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/3942d5c157a98cbb.txt
benfica,media.slbenfica.pt,benfica,"""Sport Lisboa e Benfica - Futebol SAD""",https://media.slbenfica.pt/-/media/BenficaDP/Images/generic_content_pages/slb/SAD/juros_reembolsos/PagamentoCupao1BENFICASAD2018-2021_Jan19,https://arquivo.pt/wayback/20190114101708/https://media.slbenfica.pt/-/media/BenficaDP/Images/generic_content_pages/slb/SAD/juros_reembolsos/PagamentoCupao1BENFICASAD2018-2021_Jan19,20190114101708,Comunicado Benfica SAD,2019-01-14,8df1a88b61a2ef06,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/8df1a88b61a2ef06.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/8df1a88b61a2ef06.txt
benfica,media.slbenfica.pt,benfica,"""Sport Lisboa e Benfica - Futebol SAD""",https://media.slbenfica.pt/-/media/benficadp/images/generic_content_pages/servicos_atividades/elite/2019-formulario-elite-training-camps-pt.pdf,https://arquivo.pt/wayback/20181227044852/https://media.slbenfica.pt/-/media/benficadp/images/generic_content_pages/servicos_atividades/elite/2019-formulario-elite-training-camps-pt.pdf,20181227044852,formulario elite_pt,2018-12-27,a7cebb522ea70036,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/a7cebb522ea70036.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/a7cebb522ea70036.txt
benfica,media.slbenfica.pt,benfica,"""Sport Lisboa e Benfica - Futebol SAD""",https://media.slbenfica.pt/-/media/benficadp/images/generic_content_pages/slb/sad/convocatorias/19-10-2009-aditamento-a-convocatoria-para-a-assembleia-geral.pdf?la=pt-pt&v=636283813550000000&hash=9F3AE6181689CB68B1513BC96E2186F2B0FAC63C,https://arquivo.pt/wayback/20181227123244/https://media.slbenfica.pt/-/media/benficadp/images/generic_content_pages/slb/sad/convocatorias/19-10-2009-aditamento-a-convocatoria-para-a-assembleia-geral.pdf?la=pt-pt&v=636283813550000000&hash=9F3AE6181689CB68B1513BC96E2186F2B0FAC63C,20181227123244,Microsoft Word - ComunicadoAditamentoConvocacaoAG19112009.docx,2018-12-27,35bf0e261759fbe6,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/35bf0e261759fbe6.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/35bf0e261759fbe6.txt
benfica,media.slbenfica.pt,benfica,"""Sport Lisboa e Benfica - Futebol SAD""",https://media.slbenfica.pt/-/media/benficadp/images/generic_content_pages/servicos_atividades/elite/Formulario-Elite-Training-Camps-2019-EN.pdf,https://arquivo.pt/wayback/20190125105035/https://media.slbenfica.pt/-/media/benficadp/images/generic_content_pages/servicos_atividades/elite/Formulario-Elite-Training-Camps-2019-EN.pdf,20190125105035,formulario elite_pt,2019-01-25,0ad102da3928a5c4,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/0ad102da3928a5c4.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/0ad102da3928a5c4.txt
benfica,media.slbenfica.pt,benfica,"""Sport Lisboa e Benfica - Futebol SAD""",https://media.slbenfica.pt/-/media/benficadp/images/generic_content_pages/servicos_atividades/elite/Formulario-Elite-Training-Camps-Feminino-2019-EN.pdf,https://arquivo.pt/wayback/20190131044525/https://media.slbenfica.pt/-/media/benficadp/images/generic_content_pages/servicos_atividades/elite/Formulario-Elite-Training-Camps-Feminino-2019-EN.pdf,20190131044525,formulario elite_pt,2019-01-31,f1dd0395932b78cf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/f1dd0395932b78cf.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/f1dd0395932b78cf.txt
benfica,media.slbenfica.pt,benfica,"""Sport Lisboa e Benfica - Futebol SAD""",https://media.slbenfica.pt/-/media/benficadp/images/generic_content_pages/slb/sad/ofertas_publicas_aquisicao/26-07-2007_1-oferta-publica-de-aquisicao_parcial-e_voluntaria-anunciada-pela-metalgest.pdf?la=pt-pt&v=636289727360000000&hash=B73714E4C7AB3C4D58164ED4C0E302A31A872430,https://arquivo.pt/wayback/20181227123703/https://media.slbenfica.pt/-/media/benficadp/images/generic_content_pages/slb/sad/ofertas_publicas_aquisicao/26-07-2007_1-oferta-publica-de-aquisicao_parcial-e_voluntaria-anunciada-pela-metalgest.pdf?la=pt-pt&v=636289727360000000&hash=B73714E4C7AB3C4D58164ED4C0E302A31A872430,20181227123703,(Microsoft Word - An\372ncio de Lan\347amento.doc),2018-12-27,6848743612a7b8e0,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/6848743612a7b8e0.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/6848743612a7b8e0.txt
benfica,media.slbenfica.pt,benfica,"""Sport Lisboa e Benfica - Futebol SAD""",https://media.slbenfica.pt/-/media/benficadp/images/generic_content_pages/servicos_atividades/elite/Formulario-Elite-Training-Camps-2019-ES.pdf,https://arquivo.pt/wayback/20190125104920/https://media.slbenfica.pt/-/media/benficadp/images/generic_content_pages/servicos_atividades/elite/Formulario-Elite-Training-Camps-2019-ES.pdf,20190125104920,formulario elite_pt,2019-01-25,13ef8b2761ab4ee2,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/13ef8b2761ab4ee2.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/13ef8b2761ab4ee2.txt
benfica,media.slbenfica.pt,benfica,"""Sport Lisboa e Benfica - Futebol SAD""",https://media.slbenfica.pt/-/media/benficadp/images/generic_content_pages/politica/politica-privacidade-slb-v1-pt,https://arquivo.pt/wayback/20190415000317/https://media.slbenfica.pt/-/media/benficadp/images/generic_content_pages/politica/politica-privacidade-slb-v1-pt,20190415000317,,2019-04-15,010425b0deaaae51,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/010425b0deaaae51.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/010425b0deaaae51.txt
benfica,media.slbenfica.pt,benfica,"""Sport Lisboa e Benfica - Futebol SAD""",https://media.slbenfica.pt/-/media/BenficaDP/Images/generic_content_pages/slb/SAD/investidores-2019/ComunicDeliberacoesAG15032019.pdf,https://arquivo.pt/wayback/20190317043920/https://media.slbenfica.pt/-/media/BenficaDP/Images/generic_content_pages/slb/SAD/investidores-2019/ComunicDeliberacoesAG15032019.pdf,20190317043920,,2019-03-17,01b54cbaac131625,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/01b54cbaac131625.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/01b54cbaac131625.txt
benfica,media.slbenfica.pt,benfica,"""Sport Lisboa e Benfica - Futebol SAD""",https://media.slbenfica.pt/-/media/BenficaDP/Images/generic_content_pages/slb/SAD/assembleias_convocatorias/ag-15-03-2019/ComunicDeliberacoesAG15032019.pdf,https://arquivo.pt/wayback/20190322132515/https://media.slbenfica.pt/-/media/BenficaDP/Images/generic_content_pages/slb/SAD/assembleias_convocatorias/ag-15-03-2019/ComunicDeliberacoesAG15032019.pdf,20190322132515,,2019-03-22,3336dd9618442d3a,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/3336dd9618442d3a.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/3336dd9618442d3a.txt
benfica,media.slbenfica.pt,benfica,"""Sport Lisboa e Benfica - Futebol SAD""",https://media.slbenfica.pt/-/media/benficadp/images/generic_content_pages/slb/sad/convocatorias/02022007sportlisboaebenficafutebol-sadinformaconvocatoriaassembleiageral.pdf?la=pt-pt&v=636283813170000000&hash=27CC75E2FB482420EB446BFF292963EBE71B1A05,https://arquivo.pt/wayback/20181227123324/https://media.slbenfica.pt/-/media/benficadp/images/generic_content_pages/slb/sad/convocatorias/02022007sportlisboaebenficafutebol-sadinformaconvocatoriaassembleiageral.pdf?la=pt-pt&v=636283813170000000&hash=27CC75E2FB482420EB446BFF292963EBE71B1A05,20181227123324,Microsoft Word - ConvMarco2007.doc,2018-12-27,3919e73eefd668fd,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/3919e73eefd668fd.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/3919e73eefd668fd.txt
benfica,media.slbenfica.pt,benfica,"""Sport Lisboa e Benfica - Futebol SAD""",https://media.slbenfica.pt/-/media/benficadp/images/generic_content_pages/slb/sad/convocatorias/05-02-2010-proposta-para-a-ag-de-8-de-marco-2010.pdf?la=pt-pt&v=636283813240000000&hash=8C9E53B0F4BAE64A0B4AD53CC13FF3B0AB7052C6,https://arquivo.pt/wayback/20181227123221/https://media.slbenfica.pt/-/media/benficadp/images/generic_content_pages/slb/sad/convocatorias/05-02-2010-proposta-para-a-ag-de-8-de-marco-2010.pdf?la=pt-pt&v=636283813240000000&hash=8C9E53B0F4BAE64A0B4AD53CC13FF3B0AB7052C6,20181227123221,Microsoft Word - Convocatoria8MAR10.docx,2018-12-27,3c7a2587331b5106,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/3c7a2587331b5106.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/3c7a2587331b5106.txt
benfica,media.slbenfica.pt,benfica,"""Sport Lisboa e Benfica - Futebol SAD""",https://media.slbenfica.pt/-/media/benficadp/images/generic_content_pages/slb/sad/convocatorias/23-11-2009-convocatoria-ag-21-de-dezembro-2009.pdf?la=pt-pt&v=636283813580000000&hash=9FB337EEF43F20BB373DC97857045AAB194D3246,https://arquivo.pt/wayback/20181227123235/https://media.slbenfica.pt/-/media/benficadp/images/generic_content_pages/slb/sad/convocatorias/23-11-2009-convocatoria-ag-21-de-dezembro-2009.pdf?la=pt-pt&v=636283813580000000&hash=9FB337EEF43F20BB373DC97857045AAB194D3246,20181227123235,Microsoft Word - ComunicadoConvocatoriaAG21122009.docx,2018-12-27,b6ea62ef0df9b692,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/b6ea62ef0df9b692.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/b6ea62ef0df9b692.txt
benfica,media.slbenfica.pt,benfica,"""Sport Lisboa e Benfica - Futebol SAD""",https://media.slbenfica.pt/-/media/BenficaDP/Images/generic_content_pages/slb/SAD/prest_contas/Anuais/Relatorio-Benfica-SAD-2005-2006.pdf,https://arquivo.pt/wayback/20190414235949/https://media.slbenfica.pt/-/media/BenficaDP/Images/generic_content_pages/slb/SAD/prest_contas/Anuais/Relatorio-Benfica-SAD-2005-2006.pdf,20190414235949,Benfica Relatorio.indd,2019-04-14,2d9bae450369601c,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/2d9bae450369601c.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/2d9bae450369601c.txt
benfica,media.slbenfica.pt,benfica,"""Sport Lisboa e Benfica - Futebol SAD""",https://media.slbenfica.pt/-/media/benficadp/images/generic_content_pages/slb/sad/convocatorias/23-11-2009-convocatoria-ag-23-de-dezembro-2009.pdf?la=pt-pt&v=636283813590000000&hash=536D86C198682A6314F0C44A42456BF9DD432E91,https://arquivo.pt/wayback/20181227123231/https://media.slbenfica.pt/-/media/benficadp/images/generic_content_pages/slb/sad/convocatorias/23-11-2009-convocatoria-ag-23-de-dezembro-2009.pdf?la=pt-pt&v=636283813590000000&hash=536D86C198682A6314F0C44A42456BF9DD432E91,20181227123231,Microsoft Word - ComunicadoConvocatoriaAG23122009.docx,2018-12-27,b636fa5cb4f43dc2,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/b636fa5cb4f43dc2.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/b636fa5cb4f43dc2.txt
benfica,media.slbenfica.pt,benfica,"""Sport Lisboa e Benfica - Futebol SAD""",https://media.slbenfica.pt/-/media/benficadp/images/generic_content_pages/slb/sad/convocatorias/11042007sportlisboaebenficafutebolsadinformaconvocatoriaassembleiageral.pdf?la=pt-pt&v=636283813460000000&hash=654E8525C2526D9550EA82261224F59E03B1411F,https://arquivo.pt/wayback/20181227123319/https://media.slbenfica.pt/-/media/benficadp/images/generic_content_pages/slb/sad/convocatorias/11042007sportlisboaebenficafutebolsadinformaconvocatoriaassembleiageral.pdf?la=pt-pt&v=636283813460000000&hash=654E8525C2526D9550EA82261224F59E03B1411F,20181227123319,Microsoft Word - ConvocatoriaAssGerSAD140507.doc,2018-12-27,e68b6a88998055df,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/e68b6a88998055df.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/e68b6a88998055df.txt
benfica,media.slbenfica.pt,benfica,"""Sport Lisboa e Benfica - Futebol SAD""",https://media.slbenfica.pt/-/media/benficadp/images/generic_content_pages/slb/sad/convocatorias/19102009sportlisboaebenficafutebolsadinformaconvocatoriaassembleiageral.pdf?la=pt-pt&v=636283813560000000&hash=81A6F2A7661F27C9B38677F165CECA9C6F6325C9,https://arquivo.pt/wayback/20181227123248/https://media.slbenfica.pt/-/media/benficadp/images/generic_content_pages/slb/sad/convocatorias/19102009sportlisboaebenficafutebolsadinformaconvocatoriaassembleiageral.pdf?la=pt-pt&v=636283813560000000&hash=81A6F2A7661F27C9B38677F165CECA9C6F6325C9,20181227123248,Microsoft Word - ComunicadoConvocacaoAG19112009.docx,2018-12-27,070bb447dabed637,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/070bb447dabed637.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/070bb447dabed637.txt
benfica,media.slbenfica.pt,benfica,"""Sport Lisboa e Benfica - Futebol SAD""",https://media.slbenfica.pt/-/media/BenficaDP/Images/generic_content_pages/slb/SAD/prest_contas/Anuais/RelatorioBenficaSAD1718.pdf,https://arquivo.pt/wayback/20190414235934/https://media.slbenfica.pt/-/media/BenficaDP/Images/generic_content_pages/slb/SAD/prest_contas/Anuais/RelatorioBenficaSAD1718.pdf,20190414235934,,2019-04-14,36661d16ac552779,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/36661d16ac552779.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/36661d16ac552779.txt
benfica,media.slbenfica.pt,benfica,"""Sport Lisboa e Benfica - Futebol SAD""",https://media.slbenfica.pt/-/media/BenficaDP/Images/generic_content_pages/slb/SAD/investidores_2018/ComunicEsclarComunicSet18.pdf,https://arquivo.pt/wayback/20181227122717/https://media.slbenfica.pt/-/media/BenficaDP/Images/generic_content_pages/slb/SAD/investidores_2018/ComunicEsclarComunicSet18.pdf,20181227122717,Capital Social: € 75,2018-12-27,32f89ff671d49881,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/32f89ff671d49881.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/32f89ff671d49881.txt
benfica,media.slbenfica.pt,benfica,"""Sport Lisboa e Benfica - Futebol SAD""",https://media.slbenfica.pt/-/media/BenficaDP/Images/generic_content_pages/slb/SAD/investidores_2018/ComunicVendaTaliscaOut18.pdf,https://arquivo.pt/wayback/20181227122659/https://media.slbenfica.pt/-/media/BenficaDP/Images/generic_content_pages/slb/SAD/investidores_2018/ComunicVendaTaliscaOut18.pdf,20181227122659,Capital Social: € 75,2018-12-27,363016f597abd841,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/363016f597abd841.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/363016f597abd841.txt
benfica,media.slbenfica.pt,benfica,"""Sport Lisboa e Benfica - Futebol SAD""",https://media.slbenfica.pt/-/media/BenficaDP/Images/generic_content_pages/slb/SAD/investidores_2018/ComunicDespNaoPronunciaDez18.pdf,https://arquivo.pt/wayback/20181227122650/https://media.slbenfica.pt/-/media/BenficaDP/Images/generic_content_pages/slb/SAD/investidores_2018/ComunicDespNaoPronunciaDez18.pdf,20181227122650,Capital Social: € 75,2018-12-27,60f63fb7944b54b8,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/60f63fb7944b54b8.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/60f63fb7944b54b8.txt
benfica,media.slbenfica.pt,benfica,"""Sport Lisboa e Benfica - Futebol SAD""",https://media.slbenfica.pt/-/media/benficadp/images/generic_content_pages/slb/sad/participacoes_qualificadas/30122008benficasadinformaparticipacoesqualificadasdosaccionistasmanuellinorodriguesvilarinhoebes.pdf?la=pt-pt&v=636289732570000000&hash=42AE2F5F5107DEFEF9823E94E0E3C0EE8CE68CE6,https://arquivo.pt/wayback/20181227123627/https://media.slbenfica.pt/-/media/benficadp/images/generic_content_pages/slb/sad/participacoes_qualificadas/30122008benficasadinformaparticipacoesqualificadasdosaccionistasmanuellinorodriguesvilarinhoebes.pdf?la=pt-pt&v=636289732570000000&hash=42AE2F5F5107DEFEF9823E94E0E3C0EE8CE68CE6,20181227123627,(Microsoft Word - Comunica\347\343o Participa\347\343o Qualificada BES - Manuel Vilarinho.docx),2018-12-27,20bb5fcd493946de,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/20bb5fcd493946de.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/20bb5fcd493946de.txt
benfica,media.slbenfica.pt,benfica,"""Sport Lisboa e Benfica - Futebol SAD""",https://media.slbenfica.pt/-/media/BenficaDP/Images/generic_content_pages/slb/SAD/investidores_2018/ComunicEmprestRaulJimenezJun18.pdf,https://arquivo.pt/wayback/20181227122730/https://media.slbenfica.pt/-/media/BenficaDP/Images/generic_content_pages/slb/SAD/investidores_2018/ComunicEmprestRaulJimenezJun18.pdf,20181227122730,Capital Social: € 75,2018-12-27,446c88401be36cb5,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/446c88401be36cb5.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/446c88401be36cb5.txt
benfica,media.slbenfica.pt,benfica,"""Sport Lisboa e Benfica - Futebol SAD""",https://media.slbenfica.pt/-/media/BenficaDP/Images/generic_content_pages/slb/SAD/investidores_2018/ComunicInquerViolSegrJustAgo18.pdf,https://arquivo.pt/wayback/20181227122721/https://media.slbenfica.pt/-/media/BenficaDP/Images/generic_content_pages/slb/SAD/investidores_2018/ComunicInquerViolSegrJustAgo18.pdf,20181227122721,Capital Social: € 75,2018-12-27,9f584ca9fe3a3d61,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/9f584ca9fe3a3d61.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/9f584ca9fe3a3d61.txt
benfica,media.slbenfica.pt,benfica,"""Sport Lisboa e Benfica - Futebol SAD""",https://media.slbenfica.pt/-/media/benficadp/images/generic_content_pages/slb/sad/participacoes_qualificadas/05-09-2013_benfica_sad_informa_participacao_qualificada_sportinveste.pdf?la=pt-pt&v=636289732400000000&hash=9717EEF7BFAE109932F7C1DF6810DDA72563C5E8,https://arquivo.pt/wayback/20181227123542/https://media.slbenfica.pt/-/media/benficadp/images/generic_content_pages/slb/sad/participacoes_qualificadas/05-09-2013_benfica_sad_informa_participacao_qualificada_sportinveste.pdf?la=pt-pt&v=636289732400000000&hash=9717EEF7BFAE109932F7C1DF6810DDA72563C5E8,20181227123542,Capital Social: € 75,2018-12-27,255022f570013495,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/255022f570013495.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/255022f570013495.txt
benfica,media.slbenfica.pt,benfica,"""Sport Lisboa e Benfica - Futebol SAD""",https://media.slbenfica.pt/-/media/BenficaDP/Images/generic_content_pages/slb/SAD/investidores_2018/ComunicNotificacaoSet18.pdf,https://arquivo.pt/wayback/20181227122711/https://media.slbenfica.pt/-/media/BenficaDP/Images/generic_content_pages/slb/SAD/investidores_2018/ComunicNotificacaoSet18.pdf,20181227122711,Capital Social: € 75,2018-12-27,02f929b004ec38e6,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/02f929b004ec38e6.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/02f929b004ec38e6.txt
benfica,media.slbenfica.pt,benfica,"""Sport Lisboa e Benfica - Futebol SAD""",https://media.slbenfica.pt/-/media/BenficaDP/Images/generic_content_pages/slb/SAD/investidores-2019/ComunicConfirBrunoLageJan19.pdf,https://arquivo.pt/wayback/20190115123226/https://media.slbenfica.pt/-/media/BenficaDP/Images/generic_content_pages/slb/SAD/investidores-2019/ComunicConfirBrunoLageJan19.pdf,20190115123226,Capital Social: € 75,2019-01-15,0e8bc6d67a63e7c0,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/0e8bc6d67a63e7c0.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/0e8bc6d67a63e7c0.txt
benfica,media.slbenfica.pt,benfica,"""Sport Lisboa e Benfica - Futebol SAD""",https://media.slbenfica.pt/-/media/BenficaDP/Images/generic_content_pages/slb/SAD/informacao_governo_sociedade/RelGovSocBenficaSAD1617.pdf,https://arquivo.pt/wayback/20181227122906/https://media.slbenfica.pt/-/media/BenficaDP/Images/generic_content_pages/slb/SAD/informacao_governo_sociedade/RelGovSocBenficaSAD1617.pdf,20181227122906,,2018-12-27,354cb8c7855e83bf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/354cb8c7855e83bf.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/354cb8c7855e83bf.txt
benfica,media.slbenfica.pt,benfica,"""Sport Lisboa e Benfica - Futebol SAD""",https://media.slbenfica.pt/-/media/BenficaDP/Images/generic_content_pages/slb/SAD/assembleias_convocatorias/ag-30-11-2018/RelatorioBenficaSAD17-18.pdf,https://arquivo.pt/wayback/20181227123732/https://media.slbenfica.pt/-/media/BenficaDP/Images/generic_content_pages/slb/SAD/assembleias_convocatorias/ag-30-11-2018/RelatorioBenficaSAD17-18.pdf,20181227123732,,2018-12-27,5703eedfbefee366,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/5703eedfbefee366.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/5703eedfbefee366.txt
benfica,media.slbenfica.pt,benfica,"""Sport Lisboa e Benfica - Futebol SAD""",https://media.slbenfica.pt/-/media/benficadp/images/generic_content_pages/slb/sad/convocatorias/30092008sportlisboaebenficafutebolsadinformaconvocatoriaassembleiageral.pdf?la=pt-pt&v=636283813630000000&hash=E80D2FB0C806A182A678B0DC87DF8F062BD67991,https://arquivo.pt/wayback/20181227123307/https://media.slbenfica.pt/-/media/benficadp/images/generic_content_pages/slb/sad/convocatorias/30092008sportlisboaebenficafutebolsadinformaconvocatoriaassembleiageral.pdf?la=pt-pt&v=636283813630000000&hash=E80D2FB0C806A182A678B0DC87DF8F062BD67991,20181227123307,Microsoft Word - Convocatoria31102008.docx,2018-12-27,7d2e91391086e98a,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/7d2e91391086e98a.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/7d2e91391086e98a.txt
benfica,media.slbenfica.pt,benfica,"""Sport Lisboa e Benfica - Futebol SAD""",https://media.slbenfica.pt/-/media/benficadp/images/generic_content_pages/slb/sad/convocatorias/13092007sportlisboaebenficafutebolsadinformaconvocatoriaassembleiageral.pdf?la=pt-pt&v=636283813510000000&hash=A2D65A93A7CC85DBA42C10DADBFE58026D4E3625,https://arquivo.pt/wayback/20181227123311/https://media.slbenfica.pt/-/media/benficadp/images/generic_content_pages/slb/sad/convocatorias/13092007sportlisboaebenficafutebolsadinformaconvocatoriaassembleiageral.pdf?la=pt-pt&v=636283813510000000&hash=A2D65A93A7CC85DBA42C10DADBFE58026D4E3625,20181227123311,Microsoft Word - ConvocatoriaAGSAD23102007.doc,2018-12-27,61b86135160fdca3,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/61b86135160fdca3.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/61b86135160fdca3.txt
benfica,media.slbenfica.pt,benfica,"""Sport Lisboa e Benfica - Futebol SAD""",https://media.slbenfica.pt/-/media/benficadp/images/generic_content_pages/slb/sad/participacoes_qualificadas/31-12-2009-benfica_sad_informa_participacao_qualificada_sportinveste.pdf?la=pt-pt&v=636289732580000000&hash=058C919E9B206389328437C644B152EC84AC4777,https://arquivo.pt/wayback/20181227123615/https://media.slbenfica.pt/-/media/benficadp/images/generic_content_pages/slb/sad/participacoes_qualificadas/31-12-2009-benfica_sad_informa_participacao_qualificada_sportinveste.pdf?la=pt-pt&v=636289732580000000&hash=058C919E9B206389328437C644B152EC84AC4777,20181227123615,Microsoft Word - Comunicado Participação Qualificada Sportinveste 31-12-2009.docx,2018-12-27,6f18789bf717669d,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/6f18789bf717669d.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/6f18789bf717669d.txt
benfica,media.slbenfica.pt,benfica,"""Sport Lisboa e Benfica - Futebol SAD""",https://media.slbenfica.pt/-/media/BenficaDP/Images/generic_content_pages/slb/SAD/investidores-2019/ComunicExercOpcaoRaulJimenezAbr19.pdf,https://arquivo.pt/wayback/20190405054903/https://media.slbenfica.pt/-/media/BenficaDP/Images/generic_content_pages/slb/SAD/investidores-2019/ComunicExercOpcaoRaulJimenezAbr19.pdf,20190405054903,Capital Social: € 75,2019-04-05,1a959dad489fd57c,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/1a959dad489fd57c.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/1a959dad489fd57c.txt
benfica,media.slbenfica.pt,benfica,"""Sport Lisboa e Benfica - Futebol SAD""",https://media.slbenfica.pt/-/media/BenficaDP/Images/generic_content_pages/slb/SAD/informacao_governo_sociedade/RGSBenficaSAD1718.pdf,https://arquivo.pt/wayback/20181227122900/https://media.slbenfica.pt/-/media/BenficaDP/Images/generic_content_pages/slb/SAD/informacao_governo_sociedade/RGSBenficaSAD1718.pdf,20181227122900,,2018-12-27,35f2f59d897b0306,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/35f2f59d897b0306.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/35f2f59d897b0306.txt
