doc_id,fonte,tipo_fonte,url_original,url_canonico,url_arquivo,link_texto,tstamp_captura,data_publicacao,titulo,mime,clubes,queries,familias_query,anos_pesquisa,n_capturas,url_embebido_arquivo,par_url_valido,url_para_revisao,data_publicacao_dt,data_captura_dt,data_analise_dt,origem_data,data_publicacao_confirmada,ano_publicacao,ano_analise,data_analise
35d90ebbc3f7f060,observador,noticiosa,https://observador.pt/2015/12/20/si-sao-protagonistas-inverno/,https://observador.pt/2015/12/20/si-sao-protagonistas-inverno,https://arquivo.pt/wayback/20190221193949/https://observador.pt/2015/12/20/si-sao-protagonistas-inverno/,https://arquivo.pt/textextracted?m=https%3A%2F%2Fobservador.pt%2F2015%2F12%2F20%2Fsi-sao-protagonistas-inverno%2F%2F20190221193949,20190221193949,2015-12-20,"Sí, são protagonistas de inverno – Observador",text/html,['porto'],"['""FC Porto SAD""']",['geral'],[2019],1,https://observador.pt/2015/12/20/si-sao-protagonistas-inverno/,True,https://arquivo.pt/wayback/20190221193949/https://observador.pt/2015/12/20/si-sao-protagonistas-inverno/,2015-12-20,2019-02-21 19:39:49,2015-12-20,url,True,2015.0,2015,2015-12-20
3ef7c719471cdcaa,observador,noticiosa,https://observador.pt/2018/12/11/fc-porto-encerra-fase-de-grupos-da-liga-dos-campeoes-no-terreno-do-galatasaray/,https://observador.pt/2018/12/11/fc-porto-encerra-fase-de-grupos-da-liga-dos-campeoes-no-terreno-do-galatasaray,https://arquivo.pt/wayback/20190221210343/https://observador.pt/2018/12/11/fc-porto-encerra-fase-de-grupos-da-liga-dos-campeoes-no-terreno-do-galatasaray/,https://arquivo.pt/textextracted?m=https%3A%2F%2Fobservador.pt%2F2018%2F12%2F11%2Ffc-porto-encerra-fase-de-grupos-da-liga-dos-campeoes-no-terreno-do-galatasaray%2F%2F20190221210343,20190221210343,2018-12-11,FC Porto encerra fase de grupos da Liga dos Campeões no terreno do Galatasaray – Observador,text/html,['porto'],"['""FC Porto SAD""']",['geral'],[2019],1,https://observador.pt/2018/12/11/fc-porto-encerra-fase-de-grupos-da-liga-dos-campeoes-no-terreno-do-galatasaray/,True,https://arquivo.pt/wayback/20190221210343/https://observador.pt/2018/12/11/fc-porto-encerra-fase-de-grupos-da-liga-dos-campeoes-no-terreno-do-galatasaray/,2018-12-11,2019-02-21 21:03:43,2018-12-11,url,True,2018.0,2018,2018-12-11
465ccd0d462ec517,publico,noticiosa,https://www.publico.pt/2018/12/21/desporto/noticia/etoupeira-1855592/amp,https://publico.pt/2018/12/21/desporto/noticia/etoupeira-1855592,https://arquivo.pt/wayback/20200111035041/https://www.publico.pt/2018/12/21/desporto/noticia/etoupeira-1855592/amp,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.publico.pt%2F2018%2F12%2F21%2Fdesporto%2Fnoticia%2Fetoupeira-1855592%2Famp%2F20200111035041,20200111035041,2018-12-21,SAD do Benfica ilibada de todos os crimes no caso “e-Toupeira” | Justiça | PÚBLICO,text/html,['benfica'],"['""Benfica SAD""']",['geral'],"[2019, 2020]",3,https://www.publico.pt/2018/12/21/desporto/noticia/etoupeira-1855592/amp,True,https://arquivo.pt/wayback/20200111035041/https://www.publico.pt/2018/12/21/desporto/noticia/etoupeira-1855592/amp,2018-12-21,2020-01-11 03:50:41,2018-12-21,url,True,2018.0,2018,2018-12-21
4fcab1458c984f65,observador,noticiosa,https://observador.pt/2018/09/06/a-otimizacao-de-custos-e-importante-mas-a-sustentabilidade-financeira-do-sporting-passa-pelo-aumento-de-receitas/,https://observador.pt/2018/09/06/a-otimizacao-de-custos-e-importante-mas-a-sustentabilidade-financeira-do-sporting-passa-pelo-aumento-de-receitas,https://arquivo.pt/wayback/20200613200321/https://observador.pt/2018/09/06/a-otimizacao-de-custos-e-importante-mas-a-sustentabilidade-financeira-do-sporting-passa-pelo-aumento-de-receitas/,https://arquivo.pt/textextracted?m=https%3A%2F%2Fobservador.pt%2F2018%2F09%2F06%2Fa-otimizacao-de-custos-e-importante-mas-a-sustentabilidade-financeira-do-sporting-passa-pelo-aumento-de-receitas%2F%2F20200613200321,20200613200321,2018-09-06,“A otimização de custos é importante mas a sustentabilidade financeira do Sporting passa pelo aument,text/html,['sporting'],"['""Sporting SAD"" ""empréstimo obrigacionista""']",['financeira'],[2020],1,https://observador.pt/2018/09/06/a-otimizacao-de-custos-e-importante-mas-a-sustentabilidade-financeira-do-sporting-passa-pelo-aumento-de-receitas/,True,https://arquivo.pt/wayback/20200613200321/https://observador.pt/2018/09/06/a-otimizacao-de-custos-e-importante-mas-a-sustentabilidade-financeira-do-sporting-passa-pelo-aumento-de-receitas/,2018-09-06,2020-06-13 20:03:21,2018-09-06,url,True,2018.0,2018,2018-09-06
55ea1f07a1332268,publico,noticiosa,https://www.publico.pt/2017/09/19/desporto/noticia/benfica-regista-o-maior-lucro-da-historia-1785975,https://publico.pt/2017/09/19/desporto/noticia/benfica-regista-o-maior-lucro-da-historia-1785975,https://arquivo.pt/wayback/20190906015545/https://www.publico.pt/2017/09/19/desporto/noticia/benfica-regista-o-maior-lucro-da-historia-1785975,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.publico.pt%2F2017%2F09%2F19%2Fdesporto%2Fnoticia%2Fbenfica-regista-o-maior-lucro-da-historia-1785975%2F20190906015545,20190906015545,2017-09-19,Benfica regista o maior lucro da história | SL Benfica | PÚBLICO,text/html,"['benfica', 'sporting']","['""Benfica SAD""', '""Sporting SAD""']",['geral'],[2019],2,https://www.publico.pt/2017/09/19/desporto/noticia/benfica-regista-o-maior-lucro-da-historia-1785975,True,https://arquivo.pt/wayback/20190906015545/https://www.publico.pt/2017/09/19/desporto/noticia/benfica-regista-o-maior-lucro-da-historia-1785975,2017-09-19,2019-09-06 01:55:45,2017-09-19,url,True,2017.0,2017,2017-09-19
575a71db106018cb,observador,noticiosa,https://observador.pt/2018/06/06/guilherme-pinheiro-administrador-da-sad-do-sporting-apresenta-demissao/amp/,https://observador.pt/2018/06/06/guilherme-pinheiro-administrador-da-sad-do-sporting-apresenta-demissao,https://arquivo.pt/wayback/20190607041659/https://observador.pt/2018/06/06/guilherme-pinheiro-administrador-da-sad-do-sporting-apresenta-demissao/amp/,https://arquivo.pt/textextracted?m=https%3A%2F%2Fobservador.pt%2F2018%2F06%2F06%2Fguilherme-pinheiro-administrador-da-sad-do-sporting-apresenta-demissao%2Famp%2F%2F20190607041659,20190607041659,2018-06-06,"Administrador executivo da SAD do Sporting apresenta demissão, Bruno de Carvalho dá conferência – Ob",text/html,['sporting'],"['""Sporting SAD""']",['geral'],[2019],2,https://observador.pt/2018/06/06/guilherme-pinheiro-administrador-da-sad-do-sporting-apresenta-demissao/amp/,True,https://arquivo.pt/wayback/20190607041659/https://observador.pt/2018/06/06/guilherme-pinheiro-administrador-da-sad-do-sporting-apresenta-demissao/amp/,2018-06-06,2019-06-07 04:16:59,2018-06-06,url,True,2018.0,2018,2018-06-06
676251ab6b4dafaf,observador,noticiosa,https://observador.pt/2015/12/04/do-fungaga-a-arca-de-noe-os-animais-que-foram-nossos-amigos-na-televisao/,https://observador.pt/2015/12/04/do-fungaga-a-arca-de-noe-os-animais-que-foram-nossos-amigos-na-televisao,https://arquivo.pt/wayback/20200620225343/https://observador.pt/2015/12/04/do-fungaga-a-arca-de-noe-os-animais-que-foram-nossos-amigos-na-televisao/,https://arquivo.pt/textextracted?m=https%3A%2F%2Fobservador.pt%2F2015%2F12%2F04%2Fdo-fungaga-a-arca-de-noe-os-animais-que-foram-nossos-amigos-na-televisao%2F%2F20200620225343,20200620225343,2015-12-04,"Do Fungagá à Arca de Noé, os animais que foram nossos amigos na televisão – Observador",text/html,['benfica'],"['""Benfica SAD"" ""emissão de obrigações""']",['financeira'],[2020],1,https://observador.pt/2015/12/04/do-fungaga-a-arca-de-noe-os-animais-que-foram-nossos-amigos-na-televisao/,True,https://arquivo.pt/wayback/20200620225343/https://observador.pt/2015/12/04/do-fungaga-a-arca-de-noe-os-animais-que-foram-nossos-amigos-na-televisao/,2015-12-04,2020-06-20 22:53:43,2015-12-04,url,True,2015.0,2015,2015-12-04
6986c673a20a1c19,observador,noticiosa,https://observador.pt/2017/02/05/os-desportos-mais-violentos-do-mundo-gladiadores-ninjas-e-australianos/,https://observador.pt/2017/02/05/os-desportos-mais-violentos-do-mundo-gladiadores-ninjas-e-australianos,https://arquivo.pt/wayback/20190919040024/https://observador.pt/2017/02/05/os-desportos-mais-violentos-do-mundo-gladiadores-ninjas-e-australianos/,https://arquivo.pt/textextracted?m=https%3A%2F%2Fobservador.pt%2F2017%2F02%2F05%2Fos-desportos-mais-violentos-do-mundo-gladiadores-ninjas-e-australianos%2F%2F20190919040024,20190919040024,2017-02-05,"Os desportos mais violentos do mundo. Gladiadores, ninjas e… australianos – Observador",text/html,['benfica'],"['""Benfica SAD""']",['geral'],[2019],1,https://observador.pt/2017/02/05/os-desportos-mais-violentos-do-mundo-gladiadores-ninjas-e-australianos/,True,https://arquivo.pt/wayback/20190919040024/https://observador.pt/2017/02/05/os-desportos-mais-violentos-do-mundo-gladiadores-ninjas-e-australianos/,2017-02-05,2019-09-19 04:00:24,2017-02-05,url,True,2017.0,2017,2017-02-05
69e0b20eee78c84e,observador,noticiosa,https://observador.pt/2016/03/24/on-an-on-icon-love/,https://observador.pt/2016/03/24/on-an-on-icon-love,https://arquivo.pt/wayback/20200620224344/https://observador.pt/2016/03/24/on-an-on-icon-love/,https://arquivo.pt/textextracted?m=https%3A%2F%2Fobservador.pt%2F2016%2F03%2F24%2Fon-an-on-icon-love%2F%2F20200620224344,20200620224344,2016-03-24,ON AN ON – Icon Love – Observador,text/html,['benfica'],"['""Benfica SAD"" ""emissão de obrigações""']",['financeira'],[2020],1,https://observador.pt/2016/03/24/on-an-on-icon-love/,True,https://arquivo.pt/wayback/20200620224344/https://observador.pt/2016/03/24/on-an-on-icon-love/,2016-03-24,2020-06-20 22:43:44,2016-03-24,url,True,2016.0,2016,2016-03-24
6dce93704ec89721,observador,noticiosa,https://observador.pt/2018/06/25/policia-judiciaria-do-porto-faz-buscas-na-sad-do-benfica-por-suspeitas-de-corrupcao/,https://observador.pt/2018/06/25/policia-judiciaria-do-porto-faz-buscas-na-sad-do-benfica-por-suspeitas-de-corrupcao,https://arquivo.pt/wayback/20200505201222/https://observador.pt/2018/06/25/policia-judiciaria-do-porto-faz-buscas-na-sad-do-benfica-por-suspeitas-de-corrupcao/,https://arquivo.pt/textextracted?m=https%3A%2F%2Fobservador.pt%2F2018%2F06%2F25%2Fpolicia-judiciaria-do-porto-faz-buscas-na-sad-do-benfica-por-suspeitas-de-corrupcao%2F%2F20200505201222,20200505201222,2018-06-25,Operação ‘Mala Ciao’:PJ do Porto faz buscas na SAD do Benfica por suspeitas de corrupção – Observado,text/html,['benfica'],"['""Benfica - Futebol SAD""']",['geral'],[2020],1,https://observador.pt/2018/06/25/policia-judiciaria-do-porto-faz-buscas-na-sad-do-benfica-por-suspeitas-de-corrupcao/,True,https://arquivo.pt/wayback/20200505201222/https://observador.pt/2018/06/25/policia-judiciaria-do-porto-faz-buscas-na-sad-do-benfica-por-suspeitas-de-corrupcao/,2018-06-25,2020-05-05 20:12:22,2018-06-25,url,True,2018.0,2018,2018-06-25
6e3113c60098d5c3,observador,noticiosa,https://observador.pt/2014/08/09/pt/,https://observador.pt/2014/08/09/pt,https://arquivo.pt/wayback/20190306193355/https://observador.pt/2014/08/09/pt/,https://arquivo.pt/textextracted?m=https%3A%2F%2Fobservador.pt%2F2014%2F08%2F09%2Fpt%2F%2F20190306193355,20190306193355,2014-08-09,CMVM investiga relações entre a PT e o Grupo Espírito Santo – Observador,text/html,['sporting'],"['""Sporting SAD"" ""papel comercial""']",['financeira'],[2019],1,https://observador.pt/2014/08/09/pt/,True,https://arquivo.pt/wayback/20190306193355/https://observador.pt/2014/08/09/pt/,2014-08-09,2019-03-06 19:33:55,2014-08-09,url,True,2014.0,2014,2014-08-09
6e3a590515636fde,observador,noticiosa,https://observador.pt/2018/11/07/o-pior-registo-de-uma-equipa-portuguesa-na-champions-o-pior-registo-do-benfica-e-o-fim-do-registo-de-pizzi/,https://observador.pt/2018/11/07/o-pior-registo-de-uma-equipa-portuguesa-na-champions-o-pior-registo-do-benfica-e-o-fim-do-registo-de-pizzi,https://arquivo.pt/wayback/20190221211004/https://observador.pt/2018/11/07/o-pior-registo-de-uma-equipa-portuguesa-na-champions-o-pior-registo-do-benfica-e-o-fim-do-registo-de-pizzi/,https://arquivo.pt/textextracted?m=https%3A%2F%2Fobservador.pt%2F2018%2F11%2F07%2Fo-pior-registo-de-uma-equipa-portuguesa-na-champions-o-pior-registo-do-benfica-e-o-fim-do-registo-de-pizzi%2F%2F20190221211004,20190221211004,2018-11-07,"O pior registo de uma equipa portuguesa na Champions, o pior registo do Benfica e o fim do registo d",text/html,"['benfica', 'porto']","['""Benfica SAD""', '""FC Porto SAD""']",['geral'],[2019],2,https://observador.pt/2018/11/07/o-pior-registo-de-uma-equipa-portuguesa-na-champions-o-pior-registo-do-benfica-e-o-fim-do-registo-de-pizzi/,True,https://arquivo.pt/wayback/20190221211004/https://observador.pt/2018/11/07/o-pior-registo-de-uma-equipa-portuguesa-na-champions-o-pior-registo-do-benfica-e-o-fim-do-registo-de-pizzi/,2018-11-07,2019-02-21 21:10:04,2018-11-07,url,True,2018.0,2018,2018-11-07
70056eb26dea4b6c,observador,noticiosa,https://observador.pt/2018/01/25/oupas-design-no-lixo-nao-no-papelao/,https://observador.pt/2018/01/25/oupas-design-no-lixo-nao-no-papelao,https://arquivo.pt/wayback/20200620225135/https://observador.pt/2018/01/25/oupas-design-no-lixo-nao-no-papelao/,https://arquivo.pt/textextracted?m=https%3A%2F%2Fobservador.pt%2F2018%2F01%2F25%2Foupas-design-no-lixo-nao-no-papelao%2F%2F20200620225135,20200620225135,2018-01-25,"Oupas! Design no lixo? Não, no papelão – Observador",text/html,['benfica'],"['""Benfica SAD"" ""emissão de obrigações""']",['financeira'],[2020],1,https://observador.pt/2018/01/25/oupas-design-no-lixo-nao-no-papelao/,True,https://arquivo.pt/wayback/20200620225135/https://observador.pt/2018/01/25/oupas-design-no-lixo-nao-no-papelao/,2018-01-25,2020-06-20 22:51:35,2018-01-25,url,True,2018.0,2018,2018-01-25
7875a7403df2d6c7,observador,noticiosa,https://observador.pt/2018/12/11/o-segredo-para-alcancar-um-feito-e-pensar-logo-no-proximo-a-cronica-do-galatasaray-fc-porto/,https://observador.pt/2018/12/11/o-segredo-para-alcancar-um-feito-e-pensar-logo-no-proximo-a-cronica-do-galatasaray-fc-porto,https://arquivo.pt/wayback/20190221210312/https://observador.pt/2018/12/11/o-segredo-para-alcancar-um-feito-e-pensar-logo-no-proximo-a-cronica-do-galatasaray-fc-porto/,https://arquivo.pt/textextracted?m=https%3A%2F%2Fobservador.pt%2F2018%2F12%2F11%2Fo-segredo-para-alcancar-um-feito-e-pensar-logo-no-proximo-a-cronica-do-galatasaray-fc-porto%2F%2F20190221210312,20190221210312,2018-12-11,O segredo para alcançar um feito é pensar logo no seguinte (a crónica do Galatasaray-FC Porto) – Obs,text/html,['porto'],"['""FC Porto SAD""']",['geral'],[2019],1,https://observador.pt/2018/12/11/o-segredo-para-alcancar-um-feito-e-pensar-logo-no-proximo-a-cronica-do-galatasaray-fc-porto/,True,https://arquivo.pt/wayback/20190221210312/https://observador.pt/2018/12/11/o-segredo-para-alcancar-um-feito-e-pensar-logo-no-proximo-a-cronica-do-galatasaray-fc-porto/,2018-12-11,2019-02-21 21:03:12,2018-12-11,url,True,2018.0,2018,2018-12-11
78dec69227760619,observador,noticiosa,https://observador.pt/2018/11/09/uefa-abre-processo-disciplinar-a-incidentes-no-jogo-entre-benfica-e-ajax/,https://observador.pt/2018/11/09/uefa-abre-processo-disciplinar-a-incidentes-no-jogo-entre-benfica-e-ajax,https://arquivo.pt/wayback/20190221210910/https://observador.pt/2018/11/09/uefa-abre-processo-disciplinar-a-incidentes-no-jogo-entre-benfica-e-ajax/,https://arquivo.pt/textextracted?m=https%3A%2F%2Fobservador.pt%2F2018%2F11%2F09%2Fuefa-abre-processo-disciplinar-a-incidentes-no-jogo-entre-benfica-e-ajax%2F%2F20190221210910,20190221210910,2018-11-09,UEFA abre processo disciplinar a incidentes no jogo entre Benfica e Ajax – Observador,text/html,"['benfica', 'porto']","['""Benfica SAD""', '""FC Porto SAD""']",['geral'],[2019],2,https://observador.pt/2018/11/09/uefa-abre-processo-disciplinar-a-incidentes-no-jogo-entre-benfica-e-ajax/,True,https://arquivo.pt/wayback/20190221210910/https://observador.pt/2018/11/09/uefa-abre-processo-disciplinar-a-incidentes-no-jogo-entre-benfica-e-ajax/,2018-11-09,2019-02-21 21:09:10,2018-11-09,url,True,2018.0,2018,2018-11-09
798ce69690837172,observador,noticiosa,https://observador.pt/2018/11/28/sergio-como-jesualdo-marega-como-jardel-e-65-milhoes-como-quem-nao-quer-a-coisa/,https://observador.pt/2018/11/28/sergio-como-jesualdo-marega-como-jardel-e-65-milhoes-como-quem-nao-quer-a-coisa,https://arquivo.pt/wayback/20190221210519/https://observador.pt/2018/11/28/sergio-como-jesualdo-marega-como-jardel-e-65-milhoes-como-quem-nao-quer-a-coisa/,https://arquivo.pt/textextracted?m=https%3A%2F%2Fobservador.pt%2F2018%2F11%2F28%2Fsergio-como-jesualdo-marega-como-jardel-e-65-milhoes-como-quem-nao-quer-a-coisa%2F%2F20190221210519,20190221210519,2018-11-28,"Sérgio como Jesualdo, Marega como Jardel e 65 milhões… como quem não quer a coisa – Observador",text/html,['porto'],"['""FC Porto SAD""']",['geral'],[2019],1,https://observador.pt/2018/11/28/sergio-como-jesualdo-marega-como-jardel-e-65-milhoes-como-quem-nao-quer-a-coisa/,True,https://arquivo.pt/wayback/20190221210519/https://observador.pt/2018/11/28/sergio-como-jesualdo-marega-como-jardel-e-65-milhoes-como-quem-nao-quer-a-coisa/,2018-11-28,2019-02-21 21:05:19,2018-11-28,url,True,2018.0,2018,2018-11-28
7a924ba086038ee8,observador,noticiosa,https://observador.pt/2018/11/28/fc-porto-nos-oitavos-de-final-da-liga-dos-campeoes-sem-jogar/,https://observador.pt/2018/11/28/fc-porto-nos-oitavos-de-final-da-liga-dos-campeoes-sem-jogar,https://arquivo.pt/wayback/20190221210557/https://observador.pt/2018/11/28/fc-porto-nos-oitavos-de-final-da-liga-dos-campeoes-sem-jogar/,https://arquivo.pt/textextracted?m=https%3A%2F%2Fobservador.pt%2F2018%2F11%2F28%2Ffc-porto-nos-oitavos-de-final-da-liga-dos-campeoes-sem-jogar%2F%2F20190221210557,20190221210557,2018-11-28,FC Porto nos oitavos de final da Liga dos Campeões sem jogar – Observador,text/html,['porto'],"['""FC Porto SAD""']",['geral'],[2019],1,https://observador.pt/2018/11/28/fc-porto-nos-oitavos-de-final-da-liga-dos-campeoes-sem-jogar/,True,https://arquivo.pt/wayback/20190221210557/https://observador.pt/2018/11/28/fc-porto-nos-oitavos-de-final-da-liga-dos-campeoes-sem-jogar/,2018-11-28,2019-02-21 21:05:57,2018-11-28,url,True,2018.0,2018,2018-11-28
7b1d396b1c81b41e,observador,noticiosa,https://observador.pt/2018/11/15/nao-vi-buraco-ou-anormalidade-a-nivel-contabilistico-rescisoes-contactos-com-clubes-tem-sido-positivos/embed/,https://observador.pt/2018/11/15/nao-vi-buraco-ou-anormalidade-a-nivel-contabilistico-rescisoes-contactos-com-clubes-tem-sido-positivos,https://arquivo.pt/wayback/20190309045700/https://observador.pt/2018/11/15/nao-vi-buraco-ou-anormalidade-a-nivel-contabilistico-rescisoes-contactos-com-clubes-tem-sido-positivos/embed/,https://arquivo.pt/textextracted?m=https%3A%2F%2Fobservador.pt%2F2018%2F11%2F15%2Fnao-vi-buraco-ou-anormalidade-a-nivel-contabilistico-rescisoes-contactos-com-clubes-tem-sido-positivos%2Fembed%2F%2F20190309045700,20190309045700,2018-11-15,“Não vi buraco ou anormalidade a nível contabilístico. Rescisões? Contactos com clubes têm sido posi,text/html,['sporting'],"['""Sporting SAD"" ""empréstimo obrigacionista""']",['financeira'],[2019],1,https://observador.pt/2018/11/15/nao-vi-buraco-ou-anormalidade-a-nivel-contabilistico-rescisoes-contactos-com-clubes-tem-sido-positivos/embed/,True,https://arquivo.pt/wayback/20190309045700/https://observador.pt/2018/11/15/nao-vi-buraco-ou-anormalidade-a-nivel-contabilistico-rescisoes-contactos-com-clubes-tem-sido-positivos/embed/,2018-11-15,2019-03-09 04:57:00,2018-11-15,url,True,2018.0,2018,2018-11-15
80ed0deea99c4a6b,observador,noticiosa,https://observador.pt/2017/03/31/tillerson-denuncia-agressao-russa-na-ucrania-antes-de-reuniao-da-nato/,https://observador.pt/2017/03/31/tillerson-denuncia-agressao-russa-na-ucrania-antes-de-reuniao-da-nato,https://arquivo.pt/wayback/20200620224409/https://observador.pt/2017/03/31/tillerson-denuncia-agressao-russa-na-ucrania-antes-de-reuniao-da-nato/,https://arquivo.pt/textextracted?m=https%3A%2F%2Fobservador.pt%2F2017%2F03%2F31%2Ftillerson-denuncia-agressao-russa-na-ucrania-antes-de-reuniao-da-nato%2F%2F20200620224409,20200620224409,2017-03-31,Tillerson denuncia “agressão russa na Ucrânia” antes de reunião da NATO – Observador,text/html,['benfica'],"['""Benfica SAD"" ""emissão de obrigações""']",['financeira'],[2020],1,https://observador.pt/2017/03/31/tillerson-denuncia-agressao-russa-na-ucrania-antes-de-reuniao-da-nato/,True,https://arquivo.pt/wayback/20200620224409/https://observador.pt/2017/03/31/tillerson-denuncia-agressao-russa-na-ucrania-antes-de-reuniao-da-nato/,2017-03-31,2020-06-20 22:44:09,2017-03-31,url,True,2017.0,2017,2017-03-31
8102e93216ae155d,observador,noticiosa,https://observador.pt/2017/02/21/be-abre-na-quarta-feira-debate-quinzenal-com-o-governo-no-parlamento/,https://observador.pt/2017/02/21/be-abre-na-quarta-feira-debate-quinzenal-com-o-governo-no-parlamento,https://arquivo.pt/wayback/20200620224420/https://observador.pt/2017/02/21/be-abre-na-quarta-feira-debate-quinzenal-com-o-governo-no-parlamento/,https://arquivo.pt/textextracted?m=https%3A%2F%2Fobservador.pt%2F2017%2F02%2F21%2Fbe-abre-na-quarta-feira-debate-quinzenal-com-o-governo-no-parlamento%2F%2F20200620224420,20200620224420,2017-02-21,BE abre na quarta-feira debate quinzenal com o Governo no parlamento – Observador,text/html,['benfica'],"['""Benfica SAD"" ""emissão de obrigações""']",['financeira'],[2020],1,https://observador.pt/2017/02/21/be-abre-na-quarta-feira-debate-quinzenal-com-o-governo-no-parlamento/,True,https://arquivo.pt/wayback/20200620224420/https://observador.pt/2017/02/21/be-abre-na-quarta-feira-debate-quinzenal-com-o-governo-no-parlamento/,2017-02-21,2020-06-20 22:44:20,2017-02-21,url,True,2017.0,2017,2017-02-21
83975d0c3c5339ae,observador,noticiosa,https://observador.pt/2018/12/19/estado-tem-8-843-mil-milhoes-em-risco-potencial-nos-emprestimos-para-resolucao-de-bancos/,https://observador.pt/2018/12/19/estado-tem-8-843-mil-milhoes-em-risco-potencial-nos-emprestimos-para-resolucao-de-bancos,https://arquivo.pt/wayback/20190306195506/https://observador.pt/2018/12/19/estado-tem-8-843-mil-milhoes-em-risco-potencial-nos-emprestimos-para-resolucao-de-bancos/,https://arquivo.pt/textextracted?m=https%3A%2F%2Fobservador.pt%2F2018%2F12%2F19%2Festado-tem-8-843-mil-milhoes-em-risco-potencial-nos-emprestimos-para-resolucao-de-bancos%2F%2F20190306195506,20190306195506,2018-12-19,Estado tem 8.843 mil milhões em risco potencial nos empréstimos para resolução de bancos – Observado,text/html,['sporting'],"['""Sporting SAD"" ""aumento de capital""']",['financeira'],[2019],1,https://observador.pt/2018/12/19/estado-tem-8-843-mil-milhoes-em-risco-potencial-nos-emprestimos-para-resolucao-de-bancos/,True,https://arquivo.pt/wayback/20190306195506/https://observador.pt/2018/12/19/estado-tem-8-843-mil-milhoes-em-risco-potencial-nos-emprestimos-para-resolucao-de-bancos/,2018-12-19,2019-03-06 19:55:06,2018-12-19,url,True,2018.0,2018,2018-12-19
8bf25ef180be3251,observador,noticiosa,https://observador.pt/2018/12/21/portugal-regista-excedente-orcamental-de-07-ate-setembro/,https://observador.pt/2018/12/21/portugal-regista-excedente-orcamental-de-07-ate-setembro,https://arquivo.pt/wayback/20190306195354/https://observador.pt/2018/12/21/portugal-regista-excedente-orcamental-de-07-ate-setembro/,https://arquivo.pt/textextracted?m=https%3A%2F%2Fobservador.pt%2F2018%2F12%2F21%2Fportugal-regista-excedente-orcamental-de-07-ate-setembro%2F%2F20190306195354,20190306195354,2018-12-21,"Portugal regista excedente orçamental de 0,7% até setembro – Observador",text/html,['sporting'],"['""Sporting SAD"" ""papel comercial""']",['financeira'],[2019],1,https://observador.pt/2018/12/21/portugal-regista-excedente-orcamental-de-07-ate-setembro/,True,https://arquivo.pt/wayback/20190306195354/https://observador.pt/2018/12/21/portugal-regista-excedente-orcamental-de-07-ate-setembro/,2018-12-21,2019-03-06 19:53:54,2018-12-21,url,True,2018.0,2018,2018-12-21
8d09ce8b2d6d35a7,publico,noticiosa,https://www.publico.pt/2018/12/30/desporto/cronica%20de%20jogo/fc-porto-vence-belenenses-sad-segue-frente-taca-liga-1856293,https://publico.pt/2018/12/30/desporto/cronica%20de%20jogo/fc-porto-vence-belenenses-sad-segue-frente-taca-liga-1856293,https://arquivo.pt/wayback/20200110021233/https://www.publico.pt/2018/12/30/desporto/cronica%20de%20jogo/fc-porto-vence-belenenses-sad-segue-frente-taca-liga-1856293,https://arquivo.pt/textextracted?m=https%3A%2F%2Fwww.publico.pt%2F2018%2F12%2F30%2Fdesporto%2Fcronica%2520de%2520jogo%2Ffc-porto-vence-belenenses-sad-segue-frente-taca-liga-1856293%2F20200110021233,20200110021233,2018-12-30,FC Porto garante recorde e lugar nas meias-finais da Taça da Liga | Crónica de jogo | PÚBLICO,text/html,['porto'],"['""FC Porto SAD""']",['geral'],[2020],1,https://www.publico.pt/2018/12/30/desporto/cronica de jogo/fc-porto-vence-belenenses-sad-segue-frente-taca-liga-1856293,False,https://www.publico.pt/2018/12/30/desporto/cronica%20de%20jogo/fc-porto-vence-belenenses-sad-segue-frente-taca-liga-1856293,2018-12-30,2020-01-10 02:12:33,2018-12-30,url,True,2018.0,2018,2018-12-30
8f84a719505b2e78,observador,noticiosa,https://observador.pt/2017/05/13/benfica-tetracampeao-rui-vitoria-o-tetra-e-as-aulas-de-historia/,https://observador.pt/2017/05/13/benfica-tetracampeao-rui-vitoria-o-tetra-e-as-aulas-de-historia,https://arquivo.pt/wayback/20200623191827/https://observador.pt/2017/05/13/benfica-tetracampeao-rui-vitoria-o-tetra-e-as-aulas-de-historia/,https://arquivo.pt/textextracted?m=https%3A%2F%2Fobservador.pt%2F2017%2F05%2F13%2Fbenfica-tetracampeao-rui-vitoria-o-tetra-e-as-aulas-de-historia%2F%2F20200623191827,20200623191827,2017-05-13,"Benfica tetracampeão. Rui Vitória, o tetra e as aulas de História – Observador",text/html,['benfica'],"['""Benfica SAD"" ""emissão de obrigações""']",['financeira'],[2020],1,https://observador.pt/2017/05/13/benfica-tetracampeao-rui-vitoria-o-tetra-e-as-aulas-de-historia/,True,https://arquivo.pt/wayback/20200623191827/https://observador.pt/2017/05/13/benfica-tetracampeao-rui-vitoria-o-tetra-e-as-aulas-de-historia/,2017-05-13,2020-06-23 19:18:27,2017-05-13,url,True,2017.0,2017,2017-05-13
